Index,pred,opt_pred
89,0.045514017548131044,100
90,0.039949786638225085,100
91,0.03408669588399882,100
92,0.02527872966785758,100
93,0.03584868946542917,100
94,0.03783488980358409,100
95,0.046018645714344074,100
96,0.028748152229055433,100
97,0.03378012458545019,100
98,0.03309054123158449,100
99,0.029386067162534803,100
100,0.04223312509938277,100
101,0.03845262337883332,100
102,0.03171059341052135,100
103,0.040732397634814885,100
104,0.03718626198553225,100
105,0.03792028920470202,100
106,0.03082280882590946,100
107,0.02610318308481472,100
108,0.038912612135908416,100
109,0.032958028197187315,100
110,0.036310799201107684,100
111,0.03327096336091893,100
112,0.03199446588801566,100
113,0.04069747084950869,100
114,0.046018645714344074,100
115,0.027704669703863406,100
116,0.04069747084950869,100
117,0.03772365788432535,100
118,0.03691357913130028,100
119,0.024483721336273162,100
120,0.04099705562231426,100
121,0.0431783525375695,100
122,0.03533934651206938,100
123,0.026895181665828407,100
124,0.04282048458432883,100
125,0.03224135014663563,100
126,0.03223926935774477,100
127,0.04099705562231426,100
128,0.027609849299079177,100
129,0.04462897712237764,100
130,0.02465948217876067,100
131,0.04631026049414139,100
132,0.04044297241358148,100
133,0.039949786638225085,100
134,0.04703031409508509,100
135,0.03494689620924477,100
136,0.031490705537929445,100
137,0.04322735194867442,100
138,0.021794700699442372,100
139,0.046018645714344074,100
140,0.046018645714344074,100
141,0.022283923739161268,100
142,0.02979974123407588,100
143,0.03460094358896116,100
144,0.048895369567153485,50
145,0.04099705562231426,100
146,0.04099705562231426,100
147,0.02305031287300002,100
148,0.03773302496080048,100
149,0.033952266092231356,100
150,0.037882488629785493,100
151,0.07187889033765855,0
152,0.039949786638225085,100
153,0.026886578572605596,100
154,0.04631026049414139,100
155,0.03224464472474208,100
156,0.03389495364037409,100
157,0.03481846617525421,100
158,0.02706899989933944,100
159,0.04485656053401534,100
160,0.03553875770744714,100
161,0.049420999472502114,50
162,0.029358767869403116,100
163,0.030622349913765345,100
164,0.02917544285896781,100
165,0.04223312509938277,100
166,0.03949163120622777,100
167,0.043608017392532394,100
168,0.039463361386931566,100
169,0.03732740389711562,100
170,0.038692923155647804,100
171,0.04622235622306126,100
172,0.04063808365544209,100
173,0.04099705562231426,100
174,0.039806119213635166,100
175,0.03612950995848049,100
176,0.03783488980358409,100
177,0.04636166965355105,100
178,0.03323056456049916,100
179,0.039463361386931566,100
180,0.033804003056530536,100
181,0.030097510199839986,100
182,0.04375325845094178,100
183,0.0479854596992595,100
184,0.04240654116456618,100
185,0.029516929804333913,100
186,0.03474942881887302,100
187,0.03361706844357842,100
188,0.038075977546532,100
189,0.04902615337905669,50
190,0.030249133120589633,100
191,0.030088396111733154,100
192,0.04099705562231426,100
193,0.04664211348829721,100
194,0.030946145635068478,100
195,0.035607018020285854,100
196,0.04728243863897831,100
197,0.031139131269014214,100
198,0.0497418706627284,50
199,0.08520396215118561,0
200,0.046018645714344074,100
201,0.027902906683079425,100
202,0.032249502553930755,100
203,0.0347270012253089,100
204,0.03500301043538319,100
205,0.04528024751721264,100
206,0.04099705562231426,100
207,0.05784728924360055,50
208,0.02802172263363858,100
209,0.0323208261451543,100
210,0.03143552268926252,100
211,0.04336933005908014,100
212,0.045173725471120904,100
213,0.03224203839273438,100
214,0.06858247589254558,50
215,0.08722898130800127,0
216,0.053944307761957154,50
217,0.040732397634814885,100
218,0.06887354863697173,0
219,0.0497418706627284,50
220,0.02923374366450258,100
221,0.03953875995701309,100
222,0.06707286810239238,50
223,0.05812659999432173,50
224,0.040732397634814885,100
225,0.041208297483398264,100
226,0.026326962225567102,100
227,0.04622235622306126,100
228,0.034671807508137406,100
229,0.02792157404738203,100
230,0.030483525326257293,100
231,0.046018645714344074,100
232,0.0541117182200585,50
233,0.03949171477017933,100
234,0.04234175875276814,100
235,0.02865115422164507,100
236,0.04020773521986892,100
237,0.040646655594907766,100
238,0.048895369567153485,50
239,0.029879263279982842,100
240,0.04535413911594243,100
241,0.04370006855603146,100
242,0.04099705562231426,100
243,0.06887354863697173,0
244,0.03236089458538074,100
245,0.037869331145909,100
246,0.041882174568062175,100
247,0.03392144144263009,100
248,0.046447911863377524,100
249,0.09363452531413313,0
250,0.05035346644627769,50
251,0.03364842253036312,100
252,0.02949145862218291,100
253,0.029889117208284383,100
254,0.03673093208925787,100
255,0.03739262942419206,100
256,0.035516633905831096,100
257,0.03753314439583293,100
258,0.04456907913304544,100
259,0.03125683443575443,100
260,0.026270866618277433,100
261,0.048413638816953077,50
262,0.07099361890733905,0
263,0.04703031409508509,100
264,0.0438540090197217,100
265,0.05871008286043807,50
266,0.046447911863377524,100
267,0.03686326346740692,100
268,0.03575718392082445,100
269,0.03415837801492319,100
270,0.044416089915437315,100
271,0.054713973428593396,50
272,0.04248016109394939,100
273,0.05659558990141742,50
274,0.07185142952821448,0
275,0.04181778620472379,100
276,0.046018645714344074,100
277,0.0497418706627284,50
278,0.04020688566719823,100
279,0.044759560243243665,100
280,0.05290758306733727,50
281,0.030861292173709625,100
282,0.03781917384205276,100
283,0.038692923155647804,100
284,0.03847030304459716,100
285,0.08399264016546609,0
286,0.04525556889419429,100
287,0.05618015871259749,50
288,0.054947661698010235,50
289,0.04028233795794084,100
290,0.045611169709243074,100
291,0.0479854596992595,100
292,0.03613406805830617,100
293,0.0402370275892353,100
294,0.048064114022614644,50
295,0.030172766800395434,100
296,0.057143762980162965,50
297,0.038692923155647804,100
298,0.029513381048506718,100
299,0.04414163638391336,100
300,0.046714089661591136,100
301,0.04677407149896436,100
302,0.030527612373857226,100
303,0.03770843686413046,100
304,0.041681569941105036,100
305,0.04447636765943272,100
306,0.08479725103025731,0
307,0.046018645714344074,100
308,0.06887354863697173,0
309,0.048895369567153485,50
310,0.06354803465515554,50
311,0.03483705699108559,100
312,0.04239503563851728,100
313,0.04044442153277514,100
314,0.026859966891844687,100
315,0.035498991987456416,100
316,0.02916353878880773,100
317,0.04099705562231426,100
318,0.05721272447310128,50
319,0.1034780408554626,0
320,0.05210561841241455,50
321,0.0946057302780034,0
322,0.035297369392096545,100
323,0.029763960824451374,100
324,0.039463361386931566,100
325,0.039104667558588144,100
326,0.037826331469430506,100
327,0.046018645714344074,100
328,0.04703031409508509,100
329,0.045606859671149254,100
330,0.0424321540406346,100
331,0.042382255591845226,100
332,0.09746388616040186,0
333,0.053944307761957154,50
334,0.035375234320802494,100
335,0.05441184495340569,50
336,0.0498773892725832,50
337,0.04819979967905209,50
338,0.025978708464215648,100
339,0.08722898130800127,0
340,0.05031693605382388,50
341,0.04640946969134631,100
342,0.044174186575187104,100
343,0.036256149853129235,100
344,0.0312369399471009,100
345,0.05238371455740017,50
346,0.03637536463638877,100
347,0.037851263810611976,100
348,0.05808936373256142,50
349,0.09335657820352611,0
350,0.05705126705512404,50
351,0.04441151358602276,100
352,0.05529095266940835,50
353,0.054841126260433706,50
354,0.046018645714344074,100
355,0.09440652410915197,0
356,0.04988282871589328,50
357,0.041580459480816956,100
358,0.04535413911594243,100
359,0.059590907785151505,50
360,0.04447636765943272,100
361,0.053897988571936985,50
362,0.04476331375418836,100
363,0.042185620297383535,100
364,0.05178173955175929,50
365,0.03787860866384248,100
366,0.04213872260196377,100
367,0.0895489957747303,0
368,0.0550366361393585,50
369,0.06478310440032993,50
370,0.07996398673303588,0
371,0.0479854596992595,100
372,0.06555288173058027,50
373,0.0947531870084854,0
374,0.06031385430529642,50
375,0.03986741559452524,100
376,0.062432587564861176,50
377,0.05787068150803236,50
378,0.03280694662648157,100
379,0.05161270722923009,50
380,0.085666020609406,0
381,0.05492117020693589,50
382,0.03749852105658452,100
383,0.0444563295814565,100
384,0.042022814860296125,100
385,0.04456623219075837,100
386,0.04099705562231426,100
387,0.07601389930627585,0
388,0.11134656580112802,0
389,0.03718848843673639,100
390,0.06938719721651693,0
391,0.1119410365985712,0
392,0.079736102668817,0
393,0.1020307980935402,0
394,0.0279389408174203,100
395,0.038956237632990394,100
396,0.039137459348773974,100
397,0.05111385548675502,50
398,0.07253152739708027,0
399,0.05374507845914983,50
400,0.051898685841351516,50
401,0.03251838164549043,100
402,0.03759122964737501,100
403,0.06064532590060338,50
404,0.04387040115521556,100
405,0.050265824595148695,50
406,0.03971646888287144,100
407,0.05537285960547703,50
408,0.04793152152255238,100
409,0.064774688041882,50
410,0.04006332457894792,100
411,0.052546822703210344,50
412,0.03312874055542601,100
413,0.08456409835795672,0
414,0.06360911632415128,50
415,0.05452952228288035,50
416,0.07152339132460013,0
417,0.04746291530559456,100
418,0.059590907785151505,50
419,0.062432587564861176,50
420,0.05636224700521521,50
421,0.04673756101750214,100
422,0.03733945229587385,100
423,0.0620424874045663,50
424,0.04052548418575539,100
425,0.0543993430894152,50
426,0.037630213174519894,100
427,0.03574760372641187,100
428,0.08979061775286915,0
429,0.038031882565982236,100
430,0.04868943398220076,50
431,0.07603257672972705,0
432,0.04749479318695149,100
433,0.04030015242010235,100
434,0.03087144646434049,100
435,0.0486538836559266,50
436,0.12336160713672059,0
437,0.055349859645754194,50
438,0.046143256035592,100
439,0.04570442104986105,100
440,0.07057863133420515,0
441,0.054981289593573346,50
442,0.04578404566356499,100
443,0.048064114022614644,0
444,0.05448951395912125,50
445,0.05258229250922746,50
446,0.033895250336628845,100
447,0.09495227227189101,0
448,0.05512062038062383,50
449,0.03650006829928924,100
450,0.05258229250922746,50
451,0.06881080877836114,50
452,0.05483138593151504,50
453,0.054980031260439946,50
454,0.05546773656877319,50
455,0.07365252733033123,0
456,0.04409576499028703,100
457,0.05043120979635303,50
458,0.04070564599968993,100
459,0.06843091725209512,50
460,0.09418205073318832,0
461,0.06520615212814924,50
462,0.06264735697969748,50
463,0.11821480674990717,0
464,0.33852959087603324,0
465,0.0706614828930936,0
466,0.04052548418575539,100
467,0.04867054106936844,50
468,0.07813552855423118,0
469,0.06242019896977976,50
470,0.06785250958633375,50
471,0.0346715810323666,100
472,0.05706493271416051,50
473,0.07320522822179282,0
474,0.04857302225829303,50
475,0.08969658311273643,0
476,0.05463549709437294,50
477,0.09128158756842146,0
478,0.030580517307398396,100
479,0.06232880796456298,50
480,0.11814039124493708,0
481,0.048064114022614644,50
482,0.04748334487543545,100
483,0.06911168008462401,0
484,0.042007978958345876,100
485,0.05469560165413974,50
486,0.05068756843907825,50
487,0.09902582442156954,0
488,0.05463549709437294,50
489,0.10268000834883988,0
490,0.06274287744721421,50
491,0.05407615566447708,50
492,0.2864040050945531,0
493,0.05492878922070172,50
494,0.03832082225457818,100
495,0.11810693926006534,0
496,0.09395400012528614,0
497,0.05517088648244081,50
498,0.04529330930646029,100
499,0.11188531451492005,0
500,0.11188531451492005,0
501,0.08249994847184824,0
502,0.05871008286043807,50
503,0.05721777170923459,50
504,0.04981926562349477,50
505,0.044022189662784254,100
506,0.044958686841762976,100
507,0.04902615337905669,50
508,0.09446018950967472,0
509,0.053944307761957154,50
510,0.062432587564861176,50
511,0.05567127308927333,50
512,0.059590907785151505,50
513,0.030067189481317147,100
514,0.1226206894150069,0
515,0.05688665808100538,50
516,0.05374507845914983,50
517,0.035846065074486656,100
518,0.06911168008462401,0
519,0.047839895789829154,100
520,0.06961608215478723,0
521,0.07007685780472264,0
522,0.02777372923507545,100
523,0.0658381100171987,50
524,0.03931848138838543,100
525,0.04758758313881526,100
526,0.054981289593573346,50
527,0.06938946652942479,0
528,0.19208455629141696,0
529,0.06495005849607029,50
530,0.05237821966557504,50
531,0.04052548418575539,100
532,0.04899098724246467,50
533,0.12336160713672059,0
534,0.05107047542488183,50
535,0.12995599340184155,0
536,0.05912258070394899,50
537,0.037407708064651504,100
538,0.052479848085216725,50
539,0.04039107569337333,100
540,0.03956052427397202,100
541,0.11188531451492005,0
542,0.05290896947012967,50
543,0.06881080877836114,0
544,0.06177067130068113,50
545,0.06674742401842183,50
546,0.06355724962562644,50
547,0.045522158056564024,100
548,0.0731993977764446,0
549,0.05451266241319277,50
550,0.06591586804577533,50
551,0.11564347683226317,0
552,0.06752968873585287,50
553,0.041932434120837754,100
554,0.11050495442765476,0
555,0.14088624074791797,0
556,0.06961608215478723,0
557,0.05888382308623519,50
558,0.032423511628870645,100
559,0.09395400012528614,0
560,0.08951219825462413,0
561,0.04758758313881526,100
562,0.040114422565838956,100
563,0.11145564920058965,0
564,0.04924860036392383,50
565,0.08646723469240467,0
566,0.04987952688613055,50
567,0.07462921807279285,0
568,0.10007669098076169,0
569,0.09402149431328251,0
570,0.0541469729787564,50
571,0.0495727882870072,50
572,0.06221349729756497,50
573,0.05167966563579383,50
574,0.24813014376274017,0
575,0.04573975168965407,100
576,0.037322963945564405,100
577,0.07210069867553735,0
578,0.04388018261605898,100
579,0.12336160713672059,0
580,0.04745441789659182,100
581,0.05279864510259798,50
582,0.06189317773364922,50
583,0.6390294694426281,0
584,0.0424062698205618,100
585,0.06690898328336088,50
586,0.1285803314482995,0
587,0.03276603021398281,100
588,0.05258229250922746,50
589,0.05492878922070172,50
590,0.05204567753706467,50
591,0.08722898130800127,0
592,0.079736102668817,0
593,0.045334077071829286,100
594,0.17917905733613385,0
595,0.04541033659426025,100
596,0.05369555025766815,50
597,0.0653570629372381,50
598,0.0797712255320882,0
599,0.09791499793796328,0
600,0.2177300919338558,0
601,0.12099506095274237,0
602,0.0653570629372381,50
603,0.035245122128511844,100
604,0.054742585286730955,50
605,0.30393143204913675,0
606,0.049526926825474535,50
607,0.05721272447310128,50
608,0.08915534445939911,0
609,0.037786990994336626,100
610,0.12440501294294448,0
611,0.1407445813675583,0
612,0.06112805894161565,50
613,0.06805085681372004,50
614,0.11481621160298812,0
615,0.10737163028287185,0
616,0.17471341099704368,0
617,0.06381393007360231,50
618,0.04307658185996194,100
619,0.18713505677815134,0
620,0.09418205073318832,0
621,0.05452952228288035,50
622,0.07436464431517757,0
623,0.07835537213654951,0
624,0.07195725985525378,0
625,0.04484926520194336,100
626,0.07758890116242836,0
627,0.06545408918128827,50
628,0.0621204786143479,50
629,0.064889260795802,50
630,0.09455114442610082,0
631,0.06242019896977976,50
632,0.05453311833799458,50
633,0.046760349141079356,100
634,0.07167270375356352,0
635,0.09791499793796328,0
636,0.10950985358395861,0
637,0.057246539131040705,50
638,0.048697910450101085,50
639,0.13112931391396346,0
640,0.10503698039290167,0
641,0.0841833954191201,0
642,0.04944855670948563,50
643,0.11830594905696283,0
644,0.06128394627024762,50
645,0.08566129591249633,0
646,0.10919027276120419,0
647,0.05374507845914983,50
648,0.049345871280675885,50
649,0.04829670152667117,50
650,0.07002575800718469,0
651,0.1903906385927726,0
652,0.040140696722085666,100
653,0.1773799314388981,0
654,0.05512062038062383,50
655,0.06112805894161565,50
656,0.04513022235737428,100
657,0.08133274648063266,0
658,0.04576555248485481,100
659,0.09411455654519195,0
660,0.31949186706837196,0
661,0.18813883284294647,0
662,0.06355724962562644,50
663,0.21763483710782358,0
664,0.047216604613715935,100
665,0.09516846141937214,0
666,0.046652189090646265,100
667,0.24813014376274017,0
668,0.06242019896977976,50
669,0.09408548085852804,0
670,0.06733518667476551,50
671,0.11821480674990717,0
672,0.05747384497744138,50
673,0.06881080877836114,50
674,0.04928579495729301,50
675,0.19901068991548626,0
676,0.12178930649832567,0
677,0.04247944625975464,100
678,0.0791156985572697,0
679,0.034412554361928395,100
680,0.0541117182200585,50
681,0.04238256959589466,100
682,0.07182651868202694,0
683,0.2638362812094167,0
684,0.14609472563897477,0
685,0.05059222514400667,50
686,0.07791593973904822,0
687,0.16605804957133294,0
688,0.052195822594987513,50
689,0.09791499793796328,0
690,0.06232880796456298,50
691,0.055679430052878204,50
692,0.056313909503014965,50
693,0.09909449371480286,0
694,0.03309429358019012,100
695,0.076713105612369,0
696,0.09234874227689804,0
697,0.05129408867914209,50
698,0.0754710255087132,0
699,0.2901957173156942,0
700,0.056238096804198896,50
701,0.09418280924551962,0
702,0.16741766133621622,0
703,0.21061983577544485,0
704,0.079736102668817,0
705,0.41424887005059813,0
706,0.06355724962562644,50
707,0.076713105612369,0
708,0.09423167238103292,0
709,0.31949186706837196,0
710,0.06890148414906092,0
711,0.15459599440745614,0
712,0.13198150821616872,0
713,0.0721909423415542,0
714,0.24714991736732303,0
715,0.14031880169406122,0
716,0.06733518667476551,50
717,0.07086532723294403,0
718,0.05447677727855417,50
719,0.07691172146445545,0
720,0.07462921807279285,0
721,0.3098263974260314,0
722,0.06961608215478723,0
723,0.05458691169722088,50
724,0.07127910234945861,0
725,0.20953893657820755,0
726,0.04473096566048023,100
727,0.04642517997147196,100
728,0.05031693605382388,50
729,0.07054486405373746,0
730,0.581737620610585,0
731,0.051871940268442385,50
732,0.2864040050945531,0
733,0.051277241241191616,50
734,0.32524878247093425,0
735,0.061190335374420916,50
736,0.06733518667476551,50
737,0.11821762503955481,0
738,0.17281858993646468,0
739,0.31949186706837196,0
740,0.2064293416636798,0
741,0.05463549709437294,50
742,0.05941364944188073,50
743,0.094250303433516,0
744,0.09976124712704079,0
745,0.2880978305378911,0
746,0.03583809968835498,100
747,0.17281858993646468,0
748,0.06112805894161565,50
749,0.04722333097538825,100
750,0.17144337080335723,0
751,0.21925072494119466,0
752,0.16741766133621622,0
753,0.06487934183329669,50
754,0.0560301323138993,50
755,0.08383513347369281,0
756,0.1739972805923911,0
757,0.10737163028287185,0
758,0.06946012519576078,0
759,0.20953893657820755,0
760,0.241498069593719,0
761,0.07877197729239684,0
762,0.1410045589962755,0
763,0.04758758313881526,100
764,0.1367401679856968,0
765,0.22451147349232134,0
766,0.06046388410953567,50
767,0.12079417129970461,0
768,0.1687573965289108,0
769,0.23335496051539809,0
770,0.20645931834725728,0
771,0.17580624303776846,0
772,0.3887094299529672,0
773,0.10737163028287185,0
774,0.14086870370985113,0
775,0.0513639963237736,50
776,0.07996398673303588,0
777,0.1577781120261307,0
778,0.0653570629372381,50
779,0.281458609620294,0
780,0.054841126260433706,50
781,0.29977752207111097,0
782,0.16605804957133294,0
783,0.26786655966870226,0
784,0.0520631739501215,50
785,0.06494582846984107,50
786,0.19827844153816324,0
787,0.16171087819054228,0
788,0.1822052854041986,0
789,0.23335496051539809,0
790,0.046211407308345005,100
791,0.16171087819054228,0
792,0.17388990028823198,0
793,0.1266233735488326,0
794,0.2184572552817682,0
795,0.076713105612369,0
796,0.306847224801394,0
797,0.21529590091848513,0
798,0.201966733831317,0
799,0.28417165107623577,0
800,0.3910125702850715,0
801,0.4063601541762787,0
802,0.12411463462604388,0
803,0.06174540898509686,50
804,0.1753444512714584,0
805,0.2690685780846682,0
806,0.2092010963886272,0
807,0.17693969767027376,0
808,0.3043833594446083,0
809,0.2804409797012039,0
810,0.07174496391333939,0
811,0.12994608282692222,0
812,0.17818801617258292,0
813,0.1179747109554392,0
814,0.17018622518729648,0
815,0.3003317169508361,0
816,0.05241075041509634,50
817,0.10026234808692211,0
818,0.06728999630140829,50
819,0.172348647010702,0
820,0.18569087798120543,0
821,0.26829540196542934,0
822,0.34225362140265403,0
823,0.17515110265682696,0
824,0.16605804957133294,0
825,0.18713505677815134,0
826,0.3422951416840272,0
827,0.26459487869717074,0
828,0.19827844153816324,0
829,0.18713505677815134,0
830,0.2168138592984361,0
831,0.1739972805923911,0
832,0.18127529273815757,0
833,0.05604289370261007,50
834,0.16741766133621622,0
835,0.19440190148832176,0
836,0.39955747929149865,0
837,0.26679565609541944,0
838,0.04534311114404783,100
839,0.20953893657820755,0
840,0.18867532508990434,0
841,0.2636094470395067,0
842,0.24896708055438843,0
843,0.22944915961260953,0
844,0.03989692826026493,100
845,0.21061983577544485,0
846,0.27390431478191757,0
847,0.1840861314864219,0
848,0.08058336837743546,0
849,0.2821996852377985,0
850,0.1775467073879177,0
851,0.34205607902146384,0
852,0.3183800246406194,0
853,0.2597746574347923,0
854,0.29969627203374194,0
855,0.2784780162253049,0
856,0.07973536268116199,0
857,0.1845005974067367,0
858,0.2632033665699019,0
859,0.17710975673189272,0
860,0.19827844153816324,0
861,0.1854210810188005,0
862,0.17281858993646468,0
863,0.2864040050945531,0
864,0.1730167156624734,0
865,0.28225383484495625,0
866,0.05977128708013785,50
867,0.17844228698239928,0
868,0.2706655641958988,0
869,0.19505128779083708,0
870,0.17678345260504316,0
871,0.18304347506611426,0
872,0.14082277863554013,0
873,0.31734428599051556,0
874,0.3119749303130134,0
875,0.14106777352717356,0
876,0.17976853679080382,0
877,0.3149278074909036,0
878,0.27476123161007254,0
879,0.2137159269011531,0
880,0.18079344259290725,0
881,0.23335496051539809,0
882,0.1739972805923911,0
883,0.31193866557231037,0
884,0.20783949818306266,0
885,0.04307795735657223,100
886,0.04941968347280182,50
887,0.07513768143091902,0
888,0.06733518667476551,50
889,0.04280421118194068,100
